"Ciències Socials","1ESO","COMP_ESPEC","CE6","Interpretar els processos que han conformat les societats actuals en la seva diversitat i riquesa a partir de l’anàlisi de perspectives i mirades diverses per formar-se un criteri propi fonamentat i comprometre’s en la defensa dels drets humans, la llibertat i la igualtat davant les situacions d’injustícia i discriminació.","Interpretar els processos que han conformat les societats actuals en la seva diversitat i riquesa a partir de l’anàlisi de perspectives.","","","","","","","","","","","","","","","","","","",""
"Ciències Socials","2ESO","COMP_ESPEC","CE6","Interpretar els processos que han conformat les societats actuals en la seva diversitat i riquesa a partir de l’anàlisi de perspectives i mirades diverses per formar-se un criteri propi fonamentat i comprometre’s en la defensa dels drets humans, la llibertat i la igualtat davant les situacions d’injustícia i discriminació.","Interpretar els processos que han conformat les societats actuals en la seva diversitat i riquesa a partir de l’anàlisi de perspectives.","","","","","","","","","","","","","","","","","","",""
"Ciències Socials","3ESO","COMP_ESPEC","CE6","Interpretar els processos que han conformat les societats actuals en la seva diversitat i riquesa a partir de l’anàlisi de perspectives i mirades diverses per formar-se un criteri propi fonamentat i comprometre’s en la defensa dels drets humans, la llibertat i la igualtat davant les situacions d’injustícia i discriminació.","Interpretar els processos que han conformat les societats actuals en la seva diversitat i riquesa a partir de l’anàlisi de perspectives.","","","","","","","","","","","","","","","","","","",""
"Ciències Socials","4ESO","COMP_ESPEC","CE6","Interpretar els processos que han conformat les societats actuals en la seva diversitat i riquesa a partir de l’anàlisi de perspectives i mirades diverses per formar-se un criteri propi fonamentat i comprometre’s en la defensa dels drets humans, la llibertat i la igualtat davant les situacions d’injustícia i discriminació.","Interpretar els processos que han conformat les societats actuals en la seva diversitat i riquesa a partir de l’anàlisi de perspectives.","","","","","","","","","","","","","","","","","","",""
"Educació Visual i Plàstica","1ESO","COMP_ESPEC","CE6","Realitzar projectes, disciplinaris o transdisciplinaris, personals o col·lectius, a partir de situacions i establint connexions amb la realitat propera, amb implicació i compromís, per comunicar, reflexionar i resoldre problemes.","Realitzar projectes, disciplinaris o transdisciplinaris, personals o col·lectius, a partir de situacions i establint connexions amb la.","","","","","","","","","","","","","","","","","","",""
"Educació Visual i Plàstica","2ESO","COMP_ESPEC","CE6","Realitzar projectes, disciplinaris o transdisciplinaris, personals o col·lectius, a partir de situacions i establint connexions amb la realitat propera, amb implicació i compromís, per comunicar, reflexionar i resoldre problemes.","Realitzar projectes, disciplinaris o transdisciplinaris, personals o col·lectius, a partir de situacions i establint connexions amb la.","","","","","","","","","","","","","","","","","","",""
"Educació Visual i Plàstica","3ESO","COMP_ESPEC","CE6","Realitzar projectes, disciplinaris o transdisciplinaris, personals o col·lectius, a partir de situacions i establint connexions amb la realitat propera, amb implicació i compromís, per comunicar, reflexionar i resoldre problemes.","Realitzar projectes, disciplinaris o transdisciplinaris, personals o col·lectius, a partir de situacions i establint connexions amb la.","","","","","","","","","","","","","","","","","","",""
"Educació Visual i Plàstica","4ESO","COMP_ESPEC","CE6","Realitzar projectes, disciplinaris o transdisciplinaris, personals o col·lectius, a partir de situacions i establint connexions amb la realitat propera, amb implicació i compromís, per comunicar, reflexionar i resoldre problemes.","Realitzar projectes, disciplinaris o transdisciplinaris, personals o col·lectius, a partir de situacions i establint connexions amb la.","","","","","","","","","","","","","","","","","","",""
"Física i Química","1ESO","COMP_ESPEC","CE6","Interpretar i valorar la ciència com una construcció col·lectiva en continu canvi i evolució, que requereix la interacció amb la resta de la societat per generar millores que repercuteixin en l’avenç tecnològic, econòmic, ambiental i social.","Interpretar i valorar la ciència com una construcció col·lectiva en continu canvi i evolució, que requereix la interacció amb la resta.","","","","","","","","","","","","","","","","","","",""
"Física i Química","2ESO","COMP_ESPEC","CE6","Interpretar i valorar la ciència com una construcció col·lectiva en continu canvi i evolució, que requereix la interacció amb la resta de la societat per generar millores que repercuteixin en l’avenç tecnològic, econòmic, ambiental i social.","Interpretar i valorar la ciència com una construcció col·lectiva en continu canvi i evolució, que requereix la interacció amb la resta.","","","","","","","","","","","","","","","","","","",""
"Física i Química","3ESO","COMP_ESPEC","CE6","Interpretar i valorar la ciència com una construcció col·lectiva en continu canvi i evolució, que requereix la interacció amb la resta de la societat per generar millores que repercuteixin en l’avenç tecnològic, econòmic, ambiental i social.","Interpretar i valorar la ciència com una construcció col·lectiva en continu canvi i evolució, que requereix la interacció amb la resta.","","","","","","","","","","","","","","","","","","",""
"Física i Química","4ESO","COMP_ESPEC","CE6","Interpretar i valorar la ciència com una construcció col·lectiva en continu canvi i evolució, que requereix la interacció amb la resta de la societat per generar millores que repercuteixin en l’avenç tecnològic, econòmic, ambiental i social.","Interpretar i valorar la ciència com una construcció col·lectiva en continu canvi i evolució, que requereix la interacció amb la resta.","","","","","","","","","","","","","","","","","","",""
"Llengua Castellana i Literatura","1ESO","COMP_ESPEC","CE6","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i pertinència en funció dels objectius de lectura i evitant els riscos de manipulació i desinformació, i integrar-la i transformar-la en coneixement, per comunicar-la, adoptant un punt de vista crític, personal i respectuós amb la propietat intel·lectual.","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i.","","","","","","","","","","","","","","","","","","",""
"Llengua Castellana i Literatura","2ESO","COMP_ESPEC","CE6","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i pertinència en funció dels objectius de lectura i evitant els riscos de manipulació i desinformació, i integrar-la i transformar-la en coneixement, per comunicar-la, adoptant un punt de vista crític, personal i respectuós amb la propietat intel·lectual.","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i.","","","","","","","","","","","","","","","","","","",""
"Llengua Castellana i Literatura","3ESO","COMP_ESPEC","CE6","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i pertinència en funció dels objectius de lectura i evitant els riscos de manipulació i desinformació, i integrar-la i transformar-la en coneixement, per comunicar-la, adoptant un punt de vista crític, personal i respectuós amb la propietat intel·lectual.","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i.","","","","","","","","","","","","","","","","","","",""
"Llengua Castellana i Literatura","4ESO","COMP_ESPEC","CE6","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i pertinència en funció dels objectius de lectura i evitant els riscos de manipulació i desinformació, i integrar-la i transformar-la en coneixement, per comunicar-la, adoptant un punt de vista crític, personal i respectuós amb la propietat intel·lectual.","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i.","","","","","","","","","","","","","","","","","","",""
"Llengua Estrangera (Anglès)","1ESO","COMP_ESPEC","CE6","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i pertinència en funció dels objectius de lectura i evitant els riscos de manipulació i desinformació, i integrar-la i transformar-la en coneixement, per comunicar-la, adoptant un punt de vista crític, personal i respectuós amb la propietat intel·lectual.","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i.","","","","","","","","","","","","","","","","","","",""
"Llengua Estrangera (Anglès)","2ESO","COMP_ESPEC","CE6","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i pertinència en funció dels objectius de lectura i evitant els riscos de manipulació i desinformació, i integrar-la i transformar-la en coneixement, per comunicar-la, adoptant un punt de vista crític, personal i respectuós amb la propietat intel·lectual.","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i.","","","","","","","","","","","","","","","","","","",""
"Llengua Estrangera (Anglès)","3ESO","COMP_ESPEC","CE6","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i pertinència en funció dels objectius de lectura i evitant els riscos de manipulació i desinformació, i integrar-la i transformar-la en coneixement, per comunicar-la, adoptant un punt de vista crític, personal i respectuós amb la propietat intel·lectual.","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i.","","","","","","","","","","","","","","","","","","",""
"Llengua Estrangera (Anglès)","4ESO","COMP_ESPEC","CE6","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i pertinència en funció dels objectius de lectura i evitant els riscos de manipulació i desinformació, i integrar-la i transformar-la en coneixement, per comunicar-la, adoptant un punt de vista crític, personal i respectuós amb la propietat intel·lectual.","Cercar, seleccionar i contrastar informació procedent de diferents fonts de manera progressivament autònoma, avaluant-ne la fiabilitat i.","","","","","","","","","","","","","","","","","","",""
"Matemàtiques","1ESO","COMP_ESPEC","CE6","Vincular i contextualitzar les matemàtiques amb altres àrees de coneixement, interrelacionant conceptes i procediments, per resoldre problemes i desenvolupar la capacitat crítica, creativa i innovadora en situacions diverses.","Vincular i contextualitzar les matemàtiques amb altres àrees de coneixement, interrelacionant conceptes i procediments, per resoldre.","","","","","","","","","","","","","","","","","","",""
"Matemàtiques","2ESO","COMP_ESPEC","CE6","Vincular i contextualitzar les matemàtiques amb altres àrees de coneixement, interrelacionant conceptes i procediments, per resoldre problemes i desenvolupar la capacitat crítica, creativa i innovadora en situacions diverses.","Vincular i contextualitzar les matemàtiques amb altres àrees de coneixement, interrelacionant conceptes i procediments, per resoldre.","","","","","","","","","","","","","","","","","","",""
"Matemàtiques","3ESO","COMP_ESPEC","CE6","Vincular i contextualitzar les matemàtiques amb altres àrees de coneixement, interrelacionant conceptes i procediments, per resoldre problemes i desenvolupar la capacitat crítica, creativa i innovadora en situacions diverses.","Vincular i contextualitzar les matemàtiques amb altres àrees de coneixement, interrelacionant conceptes i procediments, per resoldre.","","","","","","","","","","","","","","","","","","",""
"Matemàtiques","4ESO","COMP_ESPEC","CE6","Vincular i contextualitzar les matemàtiques amb altres àrees de coneixement, interrelacionant conceptes i procediments, per resoldre problemes i desenvolupar la capacitat crítica, creativa i innovadora en situacions diverses.","Vincular i contextualitzar les matemàtiques amb altres àrees de coneixement, interrelacionant conceptes i procediments, per resoldre.","","","","","","","","","","","","","","","","","","",""
"Tecnologia i Digitalització","1ESO","COMP_ESPEC","CE6","Utilitzar els fonaments del funcionament dels dispositius i de les aplicacions habituals de l’entorn digital d’aprenentatge, analitzant-ne els components i les funcions i ajustant-los a les necessitats per fer-ne un ús més eficient i segur, per detectar i resoldre problemes tècnics senzills.","Utilitzar els fonaments del funcionament dels dispositius i de les aplicacions habituals de l’entorn digital d’aprenentatge,.","","","","","","","","","","","","","","","","","","",""
"Tecnologia i Digitalització","2ESO","COMP_ESPEC","CE6","Utilitzar els fonaments del funcionament dels dispositius i de les aplicacions habituals de l’entorn digital d’aprenentatge, analitzant-ne els components i les funcions i ajustant-los a les necessitats per fer-ne un ús més eficient i segur, per detectar i resoldre problemes tècnics senzills.","Utilitzar els fonaments del funcionament dels dispositius i de les aplicacions habituals de l’entorn digital d’aprenentatge,.","","","","","","","","","","","","","","","","","","",""
"Tecnologia i Digitalització","3ESO","COMP_ESPEC","CE6","Utilitzar els fonaments del funcionament dels dispositius i de les aplicacions habituals de l’entorn digital d’aprenentatge, analitzant-ne els components i les funcions i ajustant-los a les necessitats per fer-ne un ús més eficient i segur, per detectar i resoldre problemes tècnics senzills.","Utilitzar els fonaments del funcionament dels dispositius i de les aplicacions habituals de l’entorn digital d’aprenentatge,.","","","","","","","","","","","","","","","","","","",""
"Tecnologia i Digitalització","4ESO","COMP_ESPEC","CE6","Utilitzar els fonaments del funcionament dels dispositius i de les aplicacions habituals de l’entorn digital d’aprenentatge, analitzant-ne els components i les funcions i ajustant-los a les necessitats per fer-ne un ús més eficient i segur, per detectar i resoldre problemes tècnics senzills.","Utilitzar els fonaments del funcionament dels dispositius i de les aplicacions habituals de l’entorn digital d’aprenentatge,.","","","","","","","","","","","","","","","","","","",""
"Biologia i Geologia","1ESO","CRIT","CE6 1","Identificar els diferents elements del paisatge i justificar el seu grau de desenvolupament.","Identificar els diferents elements del paisatge i justificar el seu grau de desenvolupament.","","","","","","","","","","","","","","","","","","",""
"Biologia i Geologia","2ESO","CRIT","CE6 1","Identificar els diferents elements del paisatge i justificar el seu grau de desenvolupament.","Identificar els diferents elements del paisatge i justificar el seu grau de desenvolupament.","","","","","","","","","","","","","","","","","","",""
"Biologia i Geologia","3ESO","CRIT","CE6 1","Identificar els diferents elements del paisatge i justificar el seu grau de desenvolupament.","Identificar els diferents elements del paisatge i justificar el seu grau de desenvolupament.","","","","","","","","","","","","","","","","","","",""
"Biologia i Geologia","4ESO","CRIT","CE6 1","Identificar els diferents elements del paisatge i justificar el seu grau de desenvolupament.","Identificar els diferents elements del paisatge i justificar el seu grau de desenvolupament.","","","","","","","","","","","","","","","","","","",""
"Ciències Socials","1ESO","CRIT","CE6 1","Explicar els trets definitoris d’algunes civilitzacions històriques, identificar elements de canvi i continuïtat en les formes de vida i subsistència i en l’organització de la societat i reconèixer aspectes significatius de la seva aportació a la cultura universal.","Explicar els trets definitoris d’algunes civilitzacions històriques, identificar elements de canvi i continuïtat en les formes de vida i.","","","","","","","","","","","","","","","","","","",""
"Ciències Socials","2ESO","CRIT","CE6 1","Explicar els trets definitoris d’algunes civilitzacions històriques, identificar elements de canvi i continuïtat en les formes de vida i subsistència i en l’organització de la societat i reconèixer aspectes significatius de la seva aportació a la cultura universal.","Explicar els trets definitoris d’algunes civilitzacions històriques, identificar elements de canvi i continuïtat en les formes de vida i.","","","","","","","","","","","","","","","","","","",""
"Ciències Socials","3ESO","CRIT","CE6 1","Explicar els trets definitoris d’algunes civilitzacions històriques, identificar elements de canvi i continuïtat en les formes de vida i subsistència i en l’organització de la societat i reconèixer aspectes significatius de la seva aportació a la cultura universal.","Explicar els trets definitoris d’algunes civilitzacions històriques, identificar elements de canvi i continuïtat en les formes de vida i.","","","","","","","","","","","","","","","","","","",""
"Ciències Socials","4ESO","CRIT","CE6 1","Explicar els trets definitoris d’algunes civilitzacions històriques, identificar elements de canvi i continuïtat en les formes de vida i subsistència i en l’organització de la societat i reconèixer aspectes significatius de la seva aportació a la cultura universal.","Explicar els trets definitoris d’algunes civilitzacions històriques, identificar elements de canvi i continuïtat en les formes de vida i.","","","","","","","","","","","","","","","","","","",""
"Educació Visual i Plàstica","1ESO","CRIT","CE6 1","Donar resposta a plantejaments diversos de manera guiada, analitzant la proposta de treball, documentant-se i utilitzant recursos adequats a les necessitats i la finalitat comunicativa del projecte.","Donar resposta a plantejaments diversos de manera guiada, analitzant la proposta de treball.","","","","","","","","","","","","","","","","","","",""
"Educació Visual i Plàstica","2ESO","CRIT","CE6 1","Donar resposta a plantejaments diversos de manera guiada, analitzant la proposta de treball, documentant-se i utilitzant recursos adequats a les necessitats i la finalitat comunicativa del projecte.","Donar resposta a plantejaments diversos de manera guiada, analitzant la proposta de treball.","","","","","","","","","","","","","","","","","","",""
"Educació Visual i Plàstica","3ESO","CRIT","CE6 1","Donar resposta a plantejaments diversos de manera guiada, analitzant la proposta de treball, documentant-se i utilitzant recursos adequats a les necessitats i la finalitat comunicativa del projecte.","Donar resposta a plantejaments diversos de manera guiada, analitzant la proposta de treball.","","","","","","","","","","","","","","","","","","",""
"Educació Visual i Plàstica","4ESO","CRIT","CE6 1","Donar resposta a plantejaments diversos de manera guiada, analitzant la proposta de treball, documentant-se i utilitzant recursos adequats a les necessitats i la finalitat comunicativa del projecte.","Donar resposta a plantejaments diversos de manera guiada, analitzant la proposta de treball.","","","","","","","","","","","","","","","","","","",""
"Física i Química","1ESO","CRIT","CE6 1","Interpretar la ciència com un procés en construcció, a través de l’anàlisi amb perspectiva històrica dels avenços científics dels homes i dones que hi van participar, i valorar les repercussions mútues de la ciència actual amb la tecnologia, la societat i el medi ambient.","Interpretar la ciència com un procés en construcció, a través de l’anàlisi amb perspectiva històrica dels avenços científics dels homes.","","","","","","","","","","","","","","","","","","",""
"Física i Química","2ESO","CRIT","CE6 1","Interpretar la ciència com un procés en construcció, a través de l’anàlisi amb perspectiva històrica dels avenços científics dels homes i dones que hi van participar, i valorar les repercussions mútues de la ciència actual amb la tecnologia, la societat i el medi ambient.","Interpretar la ciència com un procés en construcció, a través de l’anàlisi amb perspectiva històrica dels avenços científics dels homes.","","","","","","","","","","","","","","","","","","",""
"Física i Química","3ESO","CRIT","CE6 1","Interpretar la ciència com un procés en construcció, a través de l’anàlisi amb perspectiva històrica dels avenços científics dels homes i dones que hi van participar, i valorar les repercussions mútues de la ciència actual amb la tecnologia, la societat i el medi ambient.","Interpretar la ciència com un procés en construcció, a través de l’anàlisi amb perspectiva històrica dels avenços científics dels homes.","","","","","","","","","","","","","","","","","","",""
"Física i Química","4ESO","CRIT","CE6 1","Interpretar la ciència com un procés en construcció, a través de l’anàlisi amb perspectiva històrica dels avenços científics dels homes i dones que hi van participar, i valorar les repercussions mútues de la ciència actual amb la tecnologia, la societat i el medi ambient.","Interpretar la ciència com un procés en construcció, a través de l’anàlisi amb perspectiva històrica dels avenços científics dels homes.","","","","","","","","","","","","","","","","","","",""
"Llengua Castellana i Literatura","1ESO","CRIT","CE6 1","Aplicar estratègies de cerca d’informació (localització, selecció i contrast), en diferents fonts, incloses les digitals, calibrant-ne la fiabilitat i pertinència en funció dels objectius de lectura, sobre temes d’interès acadèmic, personal, ecològic i social, de forma progressivament autònoma, a la xarxa i a les biblioteques, valorant críticament el resultat de la cerca.","Aplicar estratègies de cerca d’informació (localització, selecció i contrast).","","","","","","","","","","","","","","","","","","",""
"Llengua Castellana i Literatura","2ESO","CRIT","CE6 1","Aplicar estratègies de cerca d’informació (localització, selecció i contrast), en diferents fonts, incloses les digitals, calibrant-ne la fiabilitat i pertinència en funció dels objectius de lectura, sobre temes d’interès acadèmic, personal, ecològic i social, de forma progressivament autònoma, a la xarxa i a les biblioteques, valorant críticament el resultat de la cerca.","Aplicar estratègies de cerca d’informació (localització, selecció i contrast).","","","","","","","","","","","","","","","","","","",""
"Llengua Castellana i Literatura","3ESO","CRIT","CE6 1","Aplicar estratègies de cerca d’informació (localització, selecció i contrast), en diferents fonts, incloses les digitals, calibrant-ne la fiabilitat i pertinència en funció dels objectius de lectura, sobre temes d’interès acadèmic, personal, ecològic i social, de forma progressivament autònoma, a la xarxa i a les biblioteques, valorant críticament el resultat de la cerca.","Aplicar estratègies de cerca d’informació (localització, selecció i contrast).","","","","","","","","","","","","","","","","","","",""
"Llengua Castellana i Literatura","4ESO","CRIT","CE6 1","Aplicar estratègies de cerca d’informació (localització, selecció i contrast), en diferents fonts, incloses les digitals, calibrant-ne la fiabilitat i pertinència en funció dels objectius de lectura, sobre temes d’interès acadèmic, personal, ecològic i social, de forma progressivament autònoma, a la xarxa i a les biblioteques, valorant críticament el resultat de la cerca.","Aplicar estratègies de cerca d’informació (localització, selecció i contrast).","","","","","","","","","","","","","","","","","","",""
"Llengua Estrangera (Anglès)","1ESO","CRIT","CE6 1","Aplicar estratègies de cerca d’informació (localització, selecció i contrast), en diferents fonts, incloses les digitals, calibrant-ne la fiabilitat i pertinència en funció dels objectius de lectura, sobre temes d’interès acadèmic, personal, ecològic i social, de forma progressivament autònoma, a la xarxa i a les biblioteques, valorant críticament el resultat de la cerca.","Aplicar estratègies de cerca d’informació (localització, selecció i contrast).","","","","","","","","","","","","","","","","","","",""
"Llengua Estrangera (Anglès)","2ESO","CRIT","CE6 1","Aplicar estratègies de cerca d’informació (localització, selecció i contrast), en diferents fonts, incloses les digitals, calibrant-ne la fiabilitat i pertinència en funció dels objectius de lectura, sobre temes d’interès acadèmic, personal, ecològic i social, de forma progressivament autònoma, a la xarxa i a les biblioteques, valorant críticament el resultat de la cerca.","Aplicar estratègies de cerca d’informació (localització, selecció i contrast).","","","","","","","","","","","","","","","","","","",""
"Llengua Estrangera (Anglès)","3ESO","CRIT","CE6 1","Aplicar estratègies de cerca d’informació (localització, selecció i contrast), en diferents fonts, incloses les digitals, calibrant-ne la fiabilitat i pertinència en funció dels objectius de lectura, sobre temes d’interès acadèmic, personal, ecològic i social, de forma progressivament autònoma, a la xarxa i a les biblioteques, valorant críticament el resultat de la cerca.","Aplicar estratègies de cerca d’informació (localització, selecció i contrast).","","","","","","","","","","","","","","","","","","",""
"Llengua Estrangera (Anglès)","4ESO","CRIT","CE6 1","Aplicar estratègies de cerca d’informació (localització, selecció i contrast), en diferents fonts, incloses les digitals, calibrant-ne la fiabilitat i pertinència en funció dels objectius de lectura, sobre temes d’interès acadèmic, personal, ecològic i social, de forma progressivament autònoma, a la xarxa i a les biblioteques, valorant críticament el resultat de la cerca.","Aplicar estratègies de cerca d’informació (localització, selecció i contrast).","","","","","","","","","","","","","","","","","","",""
"Matemàtiques","1ESO","CRIT","CE6 1","Reconèixer i utilitzar les matemàtiques presents en la vida quotidiana usant els processos inherents a la investigació científica i matemàtica: inferir, mesurar, comunicar, classificar, predir…, en situacions susceptibles de ser abordades en termes matemàtics.","Reconèixer i utilitzar les matemàtiques presents en la vida quotidiana usant els processos inherents a la investigació científica i.","","","","","","","","","","","","","","","","","","",""
"Matemàtiques","2ESO","CRIT","CE6 1","Reconèixer i utilitzar les matemàtiques presents en la vida quotidiana usant els processos inherents a la investigació científica i matemàtica: inferir, mesurar, comunicar, classificar, predir…, en situacions susceptibles de ser abordades en termes matemàtics.","Reconèixer i utilitzar les matemàtiques presents en la vida quotidiana usant els processos inherents a la investigació científica i.","","","","","","","","","","","","","","","","","","",""
"Matemàtiques","3ESO","CRIT","CE6 1","Reconèixer i utilitzar les matemàtiques presents en la vida quotidiana usant els processos inherents a la investigació científica i matemàtica: inferir, mesurar, comunicar, classificar, predir…, en situacions susceptibles de ser abordades en termes matemàtics.","Reconèixer i utilitzar les matemàtiques presents en la vida quotidiana usant els processos inherents a la investigació científica i.","","","","","","","","","","","","","","","","","","",""
"Matemàtiques","4ESO","CRIT","CE6 1","Reconèixer i utilitzar les matemàtiques presents en la vida quotidiana usant els processos inherents a la investigació científica i matemàtica: inferir, mesurar, comunicar, classificar, predir…, en situacions susceptibles de ser abordades en termes matemàtics.","Reconèixer i utilitzar les matemàtiques presents en la vida quotidiana usant els processos inherents a la investigació científica i.","","","","","","","","","","","","","","","","","","",""
"Tecnologia i Digitalització","1ESO","CRIT","CE6 1","Fer un ús eficient i segur dels dispositius digitals d’ús quotidià en la resolució de problemes senzills, analitzant els components i els sistemes de comunicació, per identificar els riscos i adoptar mesures de seguretat per a la protecció de dades i equips.","Fer un ús eficient i segur dels dispositius digitals d’ús quotidià en la resolució de problemes senzills, analitzant els components i.","","","","","","","","","","","","","","","","","","",""
"Tecnologia i Digitalització","2ESO","CRIT","CE6 1","Fer un ús eficient i segur dels dispositius digitals d’ús quotidià en la resolució de problemes senzills, analitzant els components i els sistemes de comunicació, per identificar els riscos i adoptar mesures de seguretat per a la protecció de dades i equips.","Fer un ús eficient i segur dels dispositius digitals d’ús quotidià en la resolució de problemes senzills, analitzant els components i.","","","","","","","","","","","","","","","","","","",""
"Tecnologia i Digitalització","3ESO","CRIT","CE6 1","Fer un ús eficient i segur dels dispositius digitals d’ús quotidià en la resolució de problemes senzills, analitzant els components i els sistemes de comunicació, per identificar els riscos i adoptar mesures de seguretat per a la protecció de dades i equips.","Fer un ús eficient i segur dels dispositius digitals d’ús quotidià en la resolució de problemes senzills, analitzant els components i.","","","","","","","","","","","","","","","","","","",""
"Tecnologia i Digitalització","4ESO","CRIT","CE6 1","Fer un ús eficient i segur dels dispositius digitals d’ús quotidià en la resolució de problemes senzills, analitzant els components i els sistemes de comunicació, per identificar els riscos i adoptar mesures de seguretat per a la protecció de dades i equips.","Fer un ús eficient i segur dels dispositius digitals d’ús quotidià en la resolució de problemes senzills, analitzant els components i.","","","","","","","","","","","","","","","","","","",""
"Biologia i Geologia","1ESO","CRIT","CE6 2","Reconèixer la transformació dels paisatges associada als canvis geològics, biològics i ambientals que experimenten.","Reconèixer la transformació dels paisatges associada als canvis geològics, biològics i ambientals que experimenten.","","","","","","","","","","","","","","","","","","",""
"Biologia i Geologia","2ESO","CRIT","CE6 2","Reconèixer la transformació dels paisatges associada als canvis geològics, biològics i ambientals que experimenten.","Reconèixer la transformació dels paisatges associada als canvis geològics, biològics i ambientals que experimenten.","","","","","","","","","","","","","","","","","","",""
"Biologia i Geologia","3ESO","CRIT","CE6 2","Reconèixer la transformació dels paisatges associada als canvis geològics, biològics i ambientals que experimenten.","Reconèixer la transformació dels paisatges associada als canvis geològics, biològics i ambientals que experimenten.","","","","","","","","","","","","","","","","","","",""
"Biologia i Geologia","4ESO","CRIT","CE6 2","Reconèixer la transformació dels paisatges associada als canvis geològics, biològics i ambientals que experimenten.","Reconèixer la transformació dels paisatges associada als canvis geològics, biològics i ambientals que experimenten.","","","","","","","","","","","","","","","","","","",""
"Ciències Socials","1ESO","CRIT","CE6 2","Reconèixer les desigualtats socials en diferents èpoques històriques, els mecanismes de domini i control que s’hi han donat i les conseqüències en el món actual.","Reconèixer les desigualtats socials en diferents èpoques històriques, els mecanismes de domini i control que s’hi han donat i les.","","","","","","","","","","","","","","","","","","",""
"Ciències Socials","2ESO","CRIT","CE6 2","Reconèixer les desigualtats socials en diferents èpoques històriques, els mecanismes de domini i control que s’hi han donat i les conseqüències en el món actual.","Reconèixer les desigualtats socials en diferents èpoques històriques, els mecanismes de domini i control que s’hi han donat i les.","","","","","","","","","","","","","","","","","","",""
"Ciències Socials","3ESO","CRIT","CE6 2","Reconèixer les desigualtats socials en diferents èpoques històriques, els mecanismes de domini i control que s’hi han donat i les conseqüències en el món actual.","Reconèixer les desigualtats socials en diferents èpoques històriques, els mecanismes de domini i control que s’hi han donat i les.","","","","","","","","","","","","","","","","","","",""
"Ciències Socials","4ESO","CRIT","CE6 2","Reconèixer les desigualtats socials en diferents èpoques històriques, els mecanismes de domini i control que s’hi han donat i les conseqüències en el món actual.","Reconèixer les desigualtats socials en diferents èpoques històriques, els mecanismes de domini i control que s’hi han donat i les.","","","","","","","","","","","","","","","","","","",""
"Educació Visual i Plàstica","1ESO","CRIT","CE6 2","Organitzar un projecte de manera individual o col·laborativa, seguint un mètode de treball, fent valoracions per prendre decisions al llarg del seu desenvolupament.","Organitzar un projecte de manera individual o col·laborativa, seguint un mètode de treball, fent valoracions per prendre decisions al.","","","","","","","","","","","","","","","","","","",""
"Educació Visual i Plàstica","2ESO","CRIT","CE6 2","Organitzar un projecte de manera individual o col·laborativa, seguint un mètode de treball, fent valoracions per prendre decisions al llarg del seu desenvolupament.","Organitzar un projecte de manera individual o col·laborativa, seguint un mètode de treball, fent valoracions per prendre decisions al.","","","","","","","","","","","","","","","","","","",""
"Educació Visual i Plàstica","3ESO","CRIT","CE6 2","Organitzar un projecte de manera individual o col·laborativa, seguint un mètode de treball, fent valoracions per prendre decisions al llarg del seu desenvolupament.","Organitzar un projecte de manera individual o col·laborativa, seguint un mètode de treball, fent valoracions per prendre decisions al.","","","","","","","","","","","","","","","","","","",""
"Educació Visual i Plàstica","4ESO","CRIT","CE6 2","Organitzar un projecte de manera individual o col·laborativa, seguint un mètode de treball, fent valoracions per prendre decisions al llarg del seu desenvolupament.","Organitzar un projecte de manera individual o col·laborativa, seguint un mètode de treball, fent valoracions per prendre decisions al.","","","","","","","","","","","","","","","","","","",""
